Id,SalePrice
1863,316719.7760208362
1864,316719.7760208362
1865,317025.71801572485
1866,334819.00213059556
1867,248182.5126791373
1868,323031.3191958474
1869,199422.90969482623
1870,248415.32563974877
1871,251248.62457059053
1872,168999.36178648178
1873,220897.1778291158
1874,147278.47867909982
1875,212585.41657987557
1876,199515.31541208195
1877,216110.07435781095
1878,201715.95562338535
1879,132133.85635836647
1880,138857.3736689376
1881,233188.0790115626
1882,248641.84613741227
1883,190825.98814537344
1884,209191.22582586764
1885,260908.98521305044
1886,315266.9225556506
1887,211498.75651957453
1888,287804.9966124551
1889,167094.9446322037
1890,124938.05281225535
1891,138126.72531031218
1892,111787.38585894207
1893,129443.70839239367
1894,132543.53759216695
1895,131173.89627855347
1896,134552.48304739242
1897,120414.85003519461
1898,110337.5951032792
1899,153244.2693130417
1900,160521.48337428446
1901,159948.70841388468
1902,132823.5585019098
1903,227415.5669827569
1904,135170.28044257735
1905,192917.43357970522
1906,188225.48181155833
1907,208105.05339891475
1908,112129.05882978089
1909,138859.98623423922
1910,123141.6705606628
1911,206212.2400280103
1912,286074.27390095
1913,150353.01635658107
1914,44049.18989030753
1915,321661.1637335607
1916,59887.54820297416
1917,267255.6773322008
1918,140441.5440037345
1919,163722.0795481841
1920,130130.75149686425
1921,448192.38438352966
1922,327577.82034182857
1923,218614.4824331889
1924,206723.08331438652
1925,206736.69479517447
1926,421538.5566682553
1927,134362.129504721
1928,165255.0594464665
1929,123092.57100326396
1930,135095.6563873372
1931,141227.68004266493
1932,133993.85756181658
1933,175869.27267095033
1934,180460.30300965754
1935,173746.44002522196
1936,186758.83642559857
1937,190827.36487335747
1938,183420.38650015084
1939,238783.3632488011
1940,184037.60343662376
1941,174104.41983623483
1942,181453.56420553353
1943,206868.42824511553
1944,355662.3011768695
1945,380169.3616953007
1946,128087.43831705299
1947,317728.1525192428
1948,190646.3647706335
1949,247070.22919310635
1950,172439.47058560775
1951,267805.0282575019
1952,223379.39024427574
1953,172082.83390109616
1954,186093.3133902832
1955,131719.0008857756
1956,269120.2873731597
1957,157139.94842171043
1958,297217.907767393
1959,136104.21874225335
1960,115388.24569168416
1961,120259.82807366006
1962,98666.96150455387
1963,108100.73317014225
1964,107945.72259947531
1965,141090.3221169712
1966,140852.51348435954
1967,279801.9781188051
1968,432206.4399491398
1969,398846.66628234164
1970,442394.25457485404
1971,466002.59748623625
1972,391029.90276633785
1973,261006.47107213383
1974,322429.0163758835
1975,449801.0978128649
1976,261272.25058965792
1977,367159.59238274704
1978,403949.0631512798
1979,340825.2224312401
1980,194965.74927105912
1981,364832.865445746
1982,231783.0765818469
1983,211212.45841896322
1984,165770.91363731885
1985,212593.70576665216
1986,209513.77613649186
1987,168855.11923747545
1988,175491.31487515545
1989,191513.99912243252
1990,218135.3000989492
1991,291691.0186178167
1992,217076.30109567888
1993,159455.3471754461
1994,243762.1639329777
1995,186829.78462452616
1996,246970.82254129963
1997,308476.598676517
1998,380780.24124480976
1999,252989.44720619198
2000,306123.2508315448
2001,261216.13142679064
2002,241235.51338800104
2003,249781.7141919775
2004,273863.8922205885
2005,233043.37960392857
2006,235057.78218506157
2007,242417.30150504998
2008,224116.37737971818
2009,192573.4415349079
2010,191622.91621243325
2011,150839.15883127294
2012,176646.71326222224
2013,183821.3687181932
2014,183369.32756673562
2015,204866.2360141621
2016,191811.1224721979
2017,194761.52662598874
2018,122798.95715708382
2019,132709.79206469966
2020,111177.84687638847
2021,110350.64714381976
2022,186266.68966712517
2023,133974.51880652926
2024,242911.66544820264
2025,345622.87966195284
2026,168425.7687305722
2027,149610.05931392152
2028,151714.55012450626
2029,170457.4862074902
2030,275506.41799118416
2031,255203.7468522152
2032,280822.6332420719
2033,273131.28592955635
2034,165484.88517165487
2035,219950.0531123168
2036,188138.91471679808
2037,192560.34541518165
2038,320732.61220071977
2039,228998.44709340428
2040,326956.4437020182
2041,281930.58957423794
2042,205031.45903875405
2043,166759.67794146817
2044,164625.73015835346
2045,206552.85176674038
2046,137918.5597318342
2047,143399.37156988576
2048,135765.49811918472
2049,144257.8976432988
2050,178327.31604569012
2051,112039.28519873627
2052,129471.02656933389
2053,150672.00370770588
2054,84243.83784059962
2055,169853.5459209165
2056,141538.52264679654
2057,115430.97640960285
2058,233981.1259553437
2059,129848.35113712281
2060,169790.30112964805
2061,174499.2852880221
2062,129197.40209047576
2063,108552.72572409493
2064,136027.46078685546
2065,120492.40002686864
2066,173427.51913529323
2067,114565.28634870601
2068,118153.57046005958
2069,85999.97063636685
2070,113913.09802492763
2071,89134.69956003761
2072,106151.43393692977
2073,141421.28410915416
2074,186528.52531740328
2075,144967.59001394693
2076,118455.94788070896
2077,159065.02360085162
2078,131567.78870505907
2079,130495.19450024693
2080,109808.90073281284
2081,124397.71103014884
2082,130602.11796943915
2083,140817.48754954728
2084,108344.92568044354
2085,119382.91024189882
2086,149329.01759960537
2087,117980.42084090976
2088,100064.09665422684
2089,72832.25310791735
2090,130087.19458879453
2091,116933.57586017708
2092,124514.82131082946
2093,130362.88592566815
2094,120497.04103392184
2095,157698.93068933545
2096,79010.53327227107
2097,90789.02446582672
2098,151281.5151114763
2099,59420.72196772098
2100,83433.89765063976
2101,126348.15048104938
2102,125190.92354604535
2103,96409.02805520174
2104,123479.47583317944
2105,116924.25095060734
2106,74048.09617510582
2107,237598.0506710029
2108,114994.49274671082
2109,115877.27741185985
2110,130563.043074953
2111,146621.57170258777
2112,132053.14021116486
2113,124188.54650972079
2114,107102.8041039822
2115,163586.26875861903
2116,127012.33014111524
2117,147739.3314430311
2118,133041.01685308668
2119,103598.99059164795
2120,119241.53438198738
2121,95696.85803284298
2122,101178.87929268886
2123,89398.00791910989
2124,172362.93086859942
2125,122185.30794147716
2126,134728.10373508057
2127,159545.0540760548
2128,124221.70112937267
2129,98906.65012013966
2130,141373.32601876048
2131,141963.39049641413
2132,121814.76854119638
2133,125266.33185686074
2134,123119.21475973986
2135,97318.5763647722
2136,78568.82617730384
2137,113862.80739963698
2138,131207.38109534496
2139,154115.85141110062
2140,142184.9134513819
2141,150525.5718713877
2142,128591.85344353654
2143,140387.50248181119
2144,124097.75377874925
2145,139173.132463395
2146,169599.02766021073
2147,128016.85455405034
2148,127376.91204359784
2149,147396.5907458346
2150,213187.1978610539
2151,119164.04940130525
2152,178862.10386376226
2153,187005.21480160448
2154,108568.93471979669
2155,138850.8526371882
2156,259147.23292522374
2157,228564.8833825946
2158,238611.50280322123
2159,218372.26263936603
2160,172685.19780976308
2161,237252.21102870206
2162,356504.58045573946
2163,346676.5461401279
2164,249325.7727530671
2165,194954.60042237223
2166,150772.21607481537
2167,225107.60526628606
2168,205405.44993241466
2169,195437.90193143635
2170,224128.31770665295
2171,152474.11977231916
2172,133162.25843365001
2173,171135.73256887626
2174,235454.11155223683
2175,306562.50837667455
2176,311970.32181609835
2177,250512.6938694032
2178,208032.24417071822
2179,138864.64721945932
2180,222020.4745704917
2181,186257.5019703899
2182,242243.06137373243
2183,189047.97584154605
2184,123145.25455444012
2185,124493.54434013099
2186,140064.72508824302
2187,153620.3523556794
2188,159948.5470276405
2189,216708.13830360194
2190,88757.74834356293
2191,81349.51484732478
2192,100110.99744436072
2193,108354.0406151254
2194,102936.79806177199
2195,112527.19077591496
2196,101530.52764500015
2197,125850.33940867352
2198,165077.98850034183
2199,181677.08464200125
2200,137489.0292426951
2201,137807.43479406752
2202,221756.78674994182
2203,144754.86301340727
2204,179214.3862255529
2205,99079.43480548957
2206,135450.54510741247
2207,202357.77347483372
2208,245264.56105223898
2209,214981.81178755447
2210,122910.33297899502
2211,120213.25378460887
2212,115030.65897176358
2213,107019.28971006126
2214,122753.79765396645
2215,105507.22777228589
2216,163505.6330240632
2217,102376.29966031405
2218,51792.76826185301
2219,53991.19717377308
2220,48173.99072859734
2221,327744.3564098539
2222,260320.65149362356
2223,303415.19592520926
2224,213302.7848648574
2225,113954.5959010896
2226,191754.4975231037
2227,195107.26807152122
2228,257201.67525648137
2229,245404.2892995738
2230,162876.3010919072
2231,214384.9578715522
2232,180522.065895196
2233,171717.35561185758
2234,256786.6119158789
2235,231535.06760456544
2236,285022.58091402706
2237,354374.7201742687
2238,206065.58155381406
2239,103418.88701462734
2240,159799.94405161246
2241,152910.6235084944
2242,129541.75051218807
2243,125892.64189238269
2244,100494.53878842572
2245,110952.61684892784
2246,147457.45206217506
2247,106582.03952597883
2248,123217.14179489017
2249,123751.6063292774
2250,135015.9404228079
2251,113987.03951668639
2252,180038.4170930633
2253,160590.98029968736
2254,185582.8829278369
2255,190529.8217827759
2256,186394.97633633795
2257,202768.95657625928
2258,169276.34439568673
2259,177727.43757673062
2260,148609.31679509315
2261,178044.9179848672
2262,217564.56046091244
2263,341130.113480034
2264,442206.53526392276
2265,165694.44800887725
2266,288480.8844165733
2267,382318.75955428684
2268,392145.5989529816
2269,139765.12199303388
2270,177145.03696316
2271,222246.0335218999
2272,191220.7713215312
2273,162484.3456503733
2274,166964.40102861208
2275,172730.73693915695
2276,190972.81354607805
2277,185965.7739933549
2278,149375.15783796468
2279,144511.4207227574
2280,121129.6260011356
2281,167965.68760552147
2282,197879.32206274563
2283,103650.69742860382
2284,114698.32029712838
2285,145220.43761996762
2286,122341.44338710618
2287,360716.72519615805
2288,283851.14658567426
2289,401898.6639805598
2290,443140.3878966938
2291,326920.6935507847
2292,422160.37380324624
2293,482729.2068361143
2294,432953.66068625625
2295,449057.0789931619
2296,270262.24455959396
2297,295575.2777221225
2298,310508.98791254335
2299,399316.5205444588
2300,343304.6489898287
2301,282237.3329766482
2302,244010.3227628894
2303,239474.58439165197
2304,244142.09442012038
2305,185010.9988447586
2306,181365.90309858505
2307,188761.28993564847
2308,217578.36273762622
2309,275302.3190719752
2310,225642.13254415093
2311,198394.29666376076
2312,173171.1844724538
2313,176647.19989286823
2314,172763.30568642617
2315,180250.01986558235
2316,188700.26265739082
2317,186809.99489656943
2318,175355.73845354834
2319,173437.219158173
2320,202641.6309665348
2321,234345.23207412442
2322,169011.10232441197
2323,177141.96458994216
2324,174111.95974216302
2325,206295.53729850933
2326,166766.0945607672
2327,217497.6343057784
2328,230174.21305694897
2329,185852.60378703446
2330,178908.3723538177
2331,346932.2511153333
2332,406153.83998950507
2333,321314.1182569702
2334,256721.79670923782
2335,254126.51930822176
2336,332217.5471448123
2337,221868.8457775078
2338,279929.5555138537
2339,213759.32127304797
2340,403363.59901740093
2341,203331.75123116412
2342,231037.91873154117
2343,225980.99986959773
2344,234071.40304324875
2345,238143.39769147913
2346,217343.41611163117
2347,201960.87783813386
2348,230924.7932818503
2349,175399.2173988761
2350,288864.4409932701
2351,250707.18969438862
2352,243373.6829896772
2353,233226.82217836924
2354,132709.0173443113
2355,148788.27626260818
2356,150115.82774512772
2357,195259.0862615494
2358,196282.79092570703
2359,128438.60385910163
2360,112175.92070503224
2361,142744.1149110823
2362,280428.4031884285
2363,139986.0132046528
2364,159383.778202112
2365,221015.9528015155
2366,188430.4377182299
2367,223164.64501125377
2368,228775.76121366528
2369,214532.18369423097
2370,173687.68069408822
2371,170453.49084517587
2372,197879.485497993
2373,273223.4560968696
2374,322003.97326220386
2375,257578.25468535654
2376,287241.4842191393
2377,383473.5369330635
2378,138450.3649930593
2379,204832.99957051803
2380,145364.73305698417
2381,158809.893128751
2382,195119.84007066154
2383,197462.80484151674
2384,240780.22775963056
2385,161827.63487291717
2386,136903.41121020858
2387,137388.53579152882
2388,98423.28919031388
2389,124242.74548664263
2390,153704.8450901672
2391,143134.72990023965
2392,113528.22575343351
2393,165583.39207562892
2394,145178.67047969083
2395,208020.64133221778
2396,140146.58491779125
2397,216324.95222112717
2398,132609.83499655666
2399,51532.364052785204
2400,48047.841580674874
2401,109213.1666812324
2402,139405.3173363757
2403,137203.9523965455
2404,152294.3138336029
2405,155471.93179939376
2406,145358.99371435796
2407,120036.61107042864
2408,144991.22254315214
2409,121528.8721581871
2410,165076.60293979957
2411,119606.08139238023
2412,157338.2506581649
2413,125751.00171738403
2414,154418.1493315491
2415,131594.6219369747
2416,128820.76855241664
2417,131792.2882763758
2418,131516.91210987457
2419,130629.321297456
2420,128297.14022665806
2421,155358.9955459422
2422,112699.62069101378
2423,124705.807774782
2424,150411.30506062682
2425,196669.9523616846
2426,130010.68344730881
2427,127649.59710335928
2428,186632.625331622
2429,112161.78896616798
2430,135769.53860726146
2431,116222.75035120462
2432,148470.9863414276
2433,145933.82041360333
2434,131123.2175849808
2435,144261.22780759382
2436,112769.82776616851
2437,106816.97520173524
2438,131001.52378792787
2439,105638.28477267368
2440,123238.16804428314
2441,100573.37628869085
2442,100616.98539733226
2443,125249.0791193871
2444,134791.4186254726
2445,75662.53571847577
2446,128516.1570194385
2447,176230.81633949545
2448,134152.0610828918
2449,109939.15008322064
2450,142848.24802848374
2451,120250.12129787904
2452,219120.2487979599
2453,95667.75910729766
2454,128953.3186481502
2455,120702.99105577754
2456,137651.18683537282
2457,133619.815747392
2458,124554.77281803633
2459,108713.32999173249
2460,134008.89050098087
2461,116889.19416776072
2462,140595.20778216206
2463,132280.69460270117
2464,176928.64683499507
2465,131194.0937134599
2466,107316.25996786694
2467,141791.28885048666
2468,81714.76401021445
2469,75140.77647276974
2470,184051.63770492424
2471,221916.0533001757
2472,153885.49606886777
2473,120682.51910734011
2474,93341.38487442615
2475,221503.87407350258
2476,117426.21671030788
2477,128467.25464980109
2478,159238.26248026293
2479,102006.4078639077
2480,158779.81453140994
2481,122846.72342753506
2482,127375.07273803305
2483,112253.95071730262
2484,123491.5805947923
2485,119959.68096245793
2486,165241.0591650783
2487,197435.58447696004
2488,164749.42101279512
2489,155567.02682948226
2490,152972.5515034532
2491,93689.95082988465
2492,184026.20906712022
2493,151664.20041119738
2494,150385.01461244765
2495,82298.59337483956
2496,237042.53425354505
2497,151983.03580297186
2498,112340.8165440129
2499,97264.26291098964
2500,124775.67283764624
2501,141877.58829126525
2502,153193.23674133472
2503,100687.44485665875
2504,170034.48434553246
2505,226681.80932477297
2506,250651.56179607456
2507,286680.34250481095
2508,251782.4782952578
2509,210494.24770156818
2510,219271.53052533706
2511,174164.5385814577
2512,206413.20127752685
2513,216027.2424224604
2514,268210.3125444437
2515,149084.295759803
2516,165350.550122392
2517,143366.73311163334
2518,150086.4478267769
2519,218081.4104762468
2520,211237.25609404224
2521,188539.54779728944
2522,225070.9133595828
2523,128919.2061981403
2524,136619.01265397706
2525,148862.29690425043
2526,132360.9298345189
2527,106381.11442301038
2528,134312.8426524652
2529,138434.50120687744
2530,124392.8737088248
2531,254993.47452712193
2532,226338.8848392996
2533,193692.18814305315
2534,220130.29662596495
2535,317446.973986435
2536,236330.67826673933
2537,228657.3729147531
2538,173997.48955061036
2539,190754.29894231964
2540,174613.34488535
2541,174690.3008840258
2542,164715.6568568893
2543,130029.72626162031
2544,129735.99209734939
2545,140399.28501837567
2546,119541.20088756284
2547,144872.90281094826
2548,142930.61989068642
2549,165021.7449147407
2550,258729.4256631914
2551,142219.29421181674
2552,124943.24020687632
2553,76166.07499775279
2554,107038.28993436795
2555,125316.92395535021
2556,109930.18331961667
2557,112476.04327565499
2558,172453.0486233957
2559,140430.45672962748
2560,138749.38025690673
2561,146019.25945626365
2562,128822.24204354608
2563,157138.67190236968
2564,197693.96155392606
2565,151192.1665708302
2566,158859.0078549965
2567,120320.75344128202
2568,179538.9394508827
2569,196624.8840215792
2570,122277.77929053895
2571,178845.13783787278
2572,156634.72317606388
2573,212279.37530558015
2574,258133.64766894153
2575,134733.92677831516
2576,120923.21012301743
2577,151374.07102544935
2578,78926.0319063097
2579,60336.197996473646
2580,130628.68783072222
2581,111437.71799597221
2582,105965.30334458665
2583,261133.23027866837
2584,164019.233700088
2585,182882.81331522434
2586,214692.63808960168
2587,200380.84048664485
2588,153072.2547303834
2589,153570.25644158656
2590,216085.99160291487
2591,213423.63044382574
2592,214472.95662120677
2593,258544.724268815
2594,173216.862099378
2595,200709.9966815331
2596,322234.4086232866
2597,190178.5330436548
2598,286604.368972523
2599,337742.2456470059
2600,199050.0610766763
2601,153742.067224404
2602,78742.20986145487
2603,95448.53733642059
2604,86579.93692739982
2605,73497.16570002439
2606,149905.377913327
2607,185573.54882430707
2608,194612.46810360512
2609,168802.65552870271
2610,112744.91615522701
2611,130742.55627034366
2612,147782.5808867968
2613,129940.06495700825
2614,125089.84478253406
2615,149874.21495711498
2616,143140.29621273806
2617,179900.79468973755
2618,217918.80466439488
2619,200670.92136516448
2620,187147.00358706142
2621,180680.04935562555
2622,192001.8681111458
2623,246656.6388609156
2624,288470.38232163596
2625,322100.2219474571
2626,165660.39354683025
2627,172775.53850006545
2628,463940.5457680053
2629,557927.8491488441
2630,358272.1937844906
2631,470005.73750747694
2632,441678.9991521318
2633,318083.0346633268
2634,394064.4939495759
2635,154658.62141177146
2636,180894.70724848073
2637,178763.6070550024
2638,270698.5357024015
2639,192118.18833338981
2640,151078.18767167954
2641,102480.5909879732
2642,190929.68200883566
2643,99842.18713266676
2644,124986.3268224427
2645,104488.39619230063
2646,91955.3362301202
2647,101155.53798770293
2648,142553.6045658975
2649,150635.58855755778
2650,139523.64421812873
2651,140273.07660822567
2652,416099.5514809579
2653,228086.42715450563
2654,248161.10938953553
2655,397588.3525430265
2656,315573.3925189102
2657,335593.8039710112
2658,283475.2296666363
2659,322138.23769300024
2660,358828.44130396564
2661,367305.21170134464
2662,370070.35843667894
2663,267505.54307964706
2664,263512.8954171315
2665,338262.62615975743
2666,287145.7083678792
2667,170553.24566358083
2668,183263.73842115275
2669,172793.20044324314
2670,304487.89274301636
2671,185675.28545760643
2672,190916.04944501776
2673,224346.65329585774
2674,217680.61915589418
2675,169253.15349354624
2676,184974.974323901
2677,199262.47304712416
2678,252831.78604284482
2679,281212.5925743441
2680,281434.34496521065
2681,430917.1078258846
2682,355009.670259099
2683,545819.4097366282
2684,318794.0169489257
2685,366418.83897133055
2686,245513.6082373669
2687,354084.23648394103
2688,219644.21123768383
2689,206445.13825888152
2690,474132.47252906335
2691,189581.57185686915
2692,131336.24394611278
2693,200007.8869800774
2694,137058.78556871047
2695,190826.9106141054
2696,183530.81928078725
2697,191487.61877972726
2698,187898.39885754045
2699,169915.37759124805
2700,152120.83690603968
2701,152119.28234696138
2702,102259.6221834878
2703,135774.35452191744
2704,144451.8318101943
2705,118186.94662943039
2706,122404.56858230106
2707,122618.8040810932
2708,130721.80688738167
2709,112303.44984458124
2710,129070.62010482188
2711,277083.98705104314
2712,391561.86853084597
2713,160174.54175493284
2714,149902.46502288742
2715,166800.8694075321
2716,141449.98283112343
2717,184587.66022873882
2718,229444.44481834667
2719,153885.06049404226
2720,173249.68537385704
2721,138561.00863052154
2722,164852.49601493642
2723,149533.20682166572
2724,127650.84547935103
2725,134759.8223423367
2726,145280.84256937652
2727,182264.2075497898
2728,175275.55587105305
2729,152408.85656490212
2730,141464.2220715522
2731,139826.5025668958
2732,122540.85784989687
2733,159172.0352633381
2734,141421.33292716596
